Protein	Pool_01	Pool_02	Pool_03	Pool2_01	Pool_04	Pool_05	Pool_06	Y_1011	Y_1019	Y_1028	Y_1123	Y_1036	Y_1042	Y_1068	Y_1035	Y_1048	Y_1058	Y_1098	Y_1034	Y_1055	Y_1064	Y_1006	Y_1007	Y_1027	Y_1121	M_2044	M_1024B2	M_2107	M_2113	M_2095	M_3062	M_2112	M_2025	M_2066	M_2071	M_3020	M_3099	M_5080	M_1026B2	M_2094	M_5050	M_1002B2	M_1016B2	O_4041	O_1004B2	O_1006B2	O_4017	O_4031	O_4032	O_4033	O_5085	O_5102	O_4024	O_4093	O_5079	O_1008B2	O_1028B2	O_4127	O_5040	O_5119	O_4129	O_5015	O_5047	O_5070	O_5082	VO_6115	VO_1012B2	VO_6111	VO_1001B2	VO_1015B2	VO_7057	VO_1009B2	VO_1023B2	VO_1025B2	C_7078	C_7092	C_7128	C_7076	C_7106	C_1003B2	C_7081	C_7116	C_7126	C_7130	C_8039	C_7023	C_7030	C_7067	C_7125	C_9038	C_1005B2	C_6108	C_1027B2
sp|P00450|CERU_HUMAN	32.5115591710942	32.5036025721573	32.5883433397746	32.5692919369586	32.5329196287113	32.5831114934867	32.5766777158395	32.5852265980815	32.7542261058907	33.5554726117502	32.7824904926533	32.6560346981408	33.2170544655156	32.0163452489064	32.8199150676534	32.3808970383874	32.199634218307	32.5889944640055	33.067597280471	32.7018304286265	32.8196870784644	32.4979684911801	32.711205822417	31.7882063002741	32.3000663070067	32.7643129021785	32.7351425224753	32.5078169483742	32.4481372791698	32.9950593094504	32.7754512450015	32.4983639650375	32.9632114914059	32.8645239481029	32.628072484377	32.2413166766517	32.8091026365917	33.0005443765935	32.7675461307392	33.1129261040463	33.1495794484315	32.7005637440503	32.8287559963415	32.2469725170268	32.7778557280758	33.2469700060882	32.3062704406977	33.1964002524563	33.1666334255576	32.8307728428021	32.6113213555606	32.5182766507397	32.7567954174828	32.6667782855649	32.9696979120739	32.4663326131219	32.9076994139254	33.3025989214675	33.4326862412409	32.3983319149575	32.7774250044532	32.6840526211353	32.5834393731024	32.5177214003154	33.0832774848869	32.5865568805335	33.1044830750967	32.4423399934651	32.6005656975602	32.6399783534671	32.79500824241	32.0488522617953	31.9896603714602	32.6107275800673	32.8665583416198	33.154737972819	33.0853022572167	33.1000097405464	33.0189738592401	33.024239114585	32.6691187110443	32.9272531994753	33.4267407355794	32.7024533225824	32.8267496017184	32.5817936438802	33.2389242032588	32.6213071270415	32.5537964907098	32.9856445668069	32.8316509085355	32.9158083762675	33.1284700869572
"sp|P11142|HSP7C_HUMAN;sp|P54652|HSP72_HUMAN"	19.7393018535903	18.4467514527706	19.6898617697037	19.6985078370407	19.281648316428	19.4260647120161	19.3412607858646	22.7391978058656	20.703662158674	19.8900254575882	19.5534456087229	19.3197085737264	21.1836949352032	19.1146034061683	21.1921614883627	18.0384018100363	20.0457773122151	19.6729841923518	16.9949866425805	20.7246886253603	17.3645141892979	21.535602492314	20.3397157455384	15.727211830389	20.1385445785661	17.5145239443198	19.4129252436214	19.4381982086475	18.736068679316	18.8209263557274	16.2070173194335	18.6409519478462	22.7319677877165	20.1231594206887	15.5154263597457	18.3840911736767	19.7400703531851	20.6977156025383	20.2694833412616	20.1075774062965	19.5600360586404	19.7067912471416	20.2133329500609	16.4779639988596	20.1908435854728	23.2204315474699	19.5420930105679	19.1075020677092	19.6043254643484	18.2348111836637	17.5407083794172	20.5111313552076	18.5692687371787	19.5704789136854	20.3758138737391	20.7805205189782	20.0966267038325	21.2015975049152	18.5406890063565	18.2682439765321	20.8725484333671	19.4383501606456	18.6525215747487	19.396786297477	18.7037711692244	20.0701009194938	21.7714382334189	15.4510166662709	17.034898563072	19.1403339342519	19.4870825498226	19.778068580537	20.8109160073373	20.9629383038929	19.1404760085184	19.5164688159822	20.6622411154387	18.6339326160768	21.2518732147307	19.4609465559785	19.077763480935	19.7424078355223	20.6138141847886	21.4375584957739	19.8182413790107	16.369735387629	NA	18.4275110684541	19.7112753153335	19.2518472821549	18.058030715928	18.6515966957635	25.5728843656603
sp|P04070|PROC_HUMAN	23.0989051386565	23.2619829766748	23.333130214527	23.3702829101919	23.2350079431013	23.4044793015065	23.4695220300552	24.2302902610859	24.0618588506343	24.5579631356878	23.6398221599872	23.5049519367227	23.3865022273245	23.6719014681667	23.4454474865506	23.5741903364788	23.9430456066825	24.1378544040416	23.9886293290059	23.753240667421	23.2079510936071	23.8052454535346	24.0187659110735	23.6462439480408	23.6426240624654	24.0585949352759	24.1155184179022	24.2259298086785	24.1049354413029	23.5676204624947	23.3376334582878	23.6682249498212	22.5418637408835	24.2329348480948	23.3844967671413	23.2710763607618	24.2318004463533	23.5186752508	24.5594650097086	23.8043516686226	24.1690714042004	23.2927247132071	23.6830176906644	23.6199877980146	24.1965658765434	23.9490945195554	23.5433124117795	24.013426860893	23.2409774038754	23.5782848164154	23.4049396331621	23.3956268591796	23.3836665273661	24.0164898192265	23.5488980655783	23.7569776463749	24.3324467875994	24.2891839029979	24.5061758397879	23.6558448359893	24.4445744937024	23.8391802794771	24.3248023828344	23.9682454845162	24.1241715593489	22.0435913833607	23.7543962148515	23.0068003580766	22.9159114350114	23.0587677173377	23.4549157451977	22.2578531727749	22.8515438999274	23.2836289480515	23.7411278472948	24.121205032694	23.8729809063248	23.6877909965972	24.080451939353	24.2554665242757	23.2441589882643	23.2583448283588	23.5582819041425	22.646911814754	23.6231773140957	20.3478964310272	22.9835931255115	23.3039501860958	23.0060611464974	23.449250039238	23.604974679119	23.174286871832	23.6072161476853
sp|P02533|K1C14_HUMAN	21.7895234980748	22.1677784078338	21.9959912872512	22.809149755316	22.4065101657851	21.8946160379939	22.422788565225	21.9054428280935	23.5564671601022	23.9905520217964	24.2503261008252	23.2090889978637	22.9532795686334	22.4680033419057	27.0890699429342	22.2486604303914	23.7510643155661	23.1230957842285	24.7059937183461	23.6645274448164	22.3617310655306	21.1496620436501	23.5999259880112	20.8361248248468	22.6047044239554	21.3403840961624	22.005999291621	22.1565046821138	22.6910248755774	23.5502408019528	22.2638824973968	21.5601644874296	23.4775404385162	22.4837301961111	21.6704738145973	20.8567435892296	22.2979869761723	25.3418098305342	23.3989147850205	24.1673774771534	21.5784028062929	22.8928606146898	20.8859083074365	24.4650743952548	22.2790022186917	21.996716389876	22.3878098495528	21.8135532549322	23.7898539678188	22.2243969822981	21.0425896779404	22.2046304285457	26.1900094930545	24.7539306355288	22.6158316429992	20.9727725481899	23.1565016076759	23.5066693907007	22.9635781456664	22.927829737486	20.5320363271511	22.0798045245555	21.4517226806938	21.4780053532989	21.7153952372475	23.7625205395079	22.6817236557146	24.2909059399178	23.3414482493491	26.4187819752113	21.1053791173528	21.8753745929855	22.7399114041747	23.8299478592921	21.8337169626007	21.5798782758627	22.8695767599806	21.5264189566678	26.5883012457561	20.1047541434745	22.4863215362757	21.4668367015029	21.949914828301	21.0417959434284	23.3392602807182	22.1257522058014	22.0691215070765	21.619510442885	22.6274644337288	23.1316578144225	22.0516530731905	18.9169649663376	23.4693371895617
sp|P12111|CO6A3_HUMAN	22.4574793497089	22.6571569769759	22.6627192466017	22.3968478869528	22.2475586294443	22.5559863016025	22.3847186704694	21.7638182781509	22.3367614160544	21.1904924751128	22.5215500645117	21.8985757560465	25.3658348710669	22.4563178954818	21.8865455640615	22.411934438951	22.0110417029246	22.6491202319617	21.6172198062805	22.4502758513537	22.9404418666055	21.420511566134	21.840867948497	21.9052922784594	22.1273410460008	22.375777675087	22.5068504576976	22.0427953613208	22.6683537665373	22.8716076571625	22.8003158268816	22.8627565919502	22.6272230134649	22.4852782908403	22.6209635899108	22.8587997328296	22.1242866433014	23.2263935682062	21.3539604232056	22.151073389361	21.7020033496868	22.57591758019	22.1137964881248	22.8154556342344	22.1673851498427	21.7242846882517	22.5211622602842	22.8771974688293	22.5862859701501	22.9551501704151	23.1340177345969	21.7399780408475	22.2144266046832	21.7475465971055	22.9481621654491	22.5604511366007	21.9488924563226	21.7714099418035	22.4405859286791	22.305914058099	22.0814672385114	21.2849948995851	21.9657936169811	22.4865282651688	22.0162136879888	22.5059780691544	21.9680570471717	22.7950190926589	22.2585029254461	22.0259368462064	22.5734655756918	22.8059148500788	21.5587873458885	21.837148198179	23.0717770910941	21.8229752323764	22.7191463062563	23.0928715528498	22.8447326509176	22.4298311994855	22.8017340515816	23.5142672446807	22.7227068353724	22.3624292168789	23.5096251167566	22.1644619792035	22.631881408402	22.3392090240771	21.9995589283827	23.0084994834131	23.0927001155428	23.0663817219255	22.8315349063125
sp|Q9UK55|ZPI_HUMAN	25.3531317945144	25.069222132772	24.9503996454702	24.7266350289177	25.0280671962144	25.1197339783003	25.092637697076	25.488365002378	25.6092565122496	25.8493236478823	25.762836714657	25.0836831004992	24.8149829104573	24.8961044884033	25.7036087383356	25.3445915588213	25.6968404512263	25.0925831853863	24.6913589392009	25.7238662449825	25.7730140340581	25.3754394795303	25.1685165835627	25.0524344783945	24.668430762598	25.211476945638	25.3880323503495	25.9952117996124	25.3674916610016	25.8301655108662	25.5778348349766	25.2886864650565	25.6383006281884	25.4773487573032	25.2269712787738	25.0731006675636	26.3258634476328	25.8079364504657	25.8689529431416	25.9366919546915	25.7795145313243	25.5396781097243	25.6699378255039	25.7666497336265	25.430644593926	25.8137896567708	24.9994130439279	25.6838355524007	24.9916279690959	25.9110998556287	25.898803359386	25.6796450386882	25.6851677130581	26.0685411289512	26.1596874974333	25.3379528455436	26.0677084062855	25.1770244121353	25.3463890760296	25.0064672324942	25.7684911763629	26.2575815018376	25.9340659578389	24.3731845992695	26.0990149095214	24.9239684405179	25.8519648178529	24.7056307274675	25.3851789680592	25.2658665415284	24.1212201750633	23.5164952957799	24.7881716904861	25.2907997898414	25.9064179004876	25.9352733615422	26.1513167035829	25.613484727998	25.6103335898347	25.5343966220167	24.9380952756092	25.3250974148106	25.9327437938846	25.4083288662844	23.6370754110256	25.3601770545134	25.3786769551085	25.0168927847255	25.2377288253517	25.5542665118022	25.2300632580779	25.1167957014494	24.9466116743475
sp|P0DOX2|IGA2_HUMAN	29.0478054019401	29.1471382606085	29.2333440634621	29.5660731567376	29.0867304088735	29.1714637406546	29.3909332614663	27.8208166967556	28.4048390373147	28.8478947749495	28.3532288618726	29.6942493241275	25.9103347600332	30.5109826830372	30.0287717544495	28.2232467919914	30.3327663179027	29.1288365131349	28.5043217368937	29.8997801782358	30.0561610984393	28.5636651404713	27.4128962321539	30.1195021865193	29.9290401170305	29.3223537106811	28.5787156760184	29.8387649057976	30.6559502896539	28.0542657276666	30.2664548753942	29.9688094240727	30.3942775747382	29.7868145693538	30.596796643997	28.9559320972009	27.3363366075238	28.9138372403811	31.2312561790458	28.6465245905022	28.7172719291129	28.4639713166036	30.5258256056757	28.0551593011538	27.3061478399997	29.5865340068641	28.4087495544835	27.2691770531421	29.2159114315219	29.9268493288109	30.2317434607632	29.4770378696557	32.8961700754352	29.9516167580363	28.22400325147	28.305446519882	29.1188813173235	28.5671729029855	28.9119656569753	29.9797984095599	30.0590867782588	30.4227854859702	29.4761373267908	28.4966670460383	29.0156088926572	30.188236076484	28.6734894592226	29.7391976320585	30.8009373130232	29.208530611993	28.3583265809543	28.2660093396013	29.9134883106618	30.7189419035145	28.9847748811434	29.8025213909058	28.199975418161	29.684474873881	28.5609707761381	29.2177836854286	28.4823931753308	29.9593459646559	28.1595496709107	30.8974220852874	28.3154368216431	28.9010687940203	27.9183277765903	30.4543598567038	29.5263897653203	29.377655156513	29.7976989455436	29.3984964265008	28.1720204784426
sp|P08514|ITA2B_HUMAN	19.252572579739	18.6165052171129	19.3360653279589	20.0863455987161	19.4999945242789	19.3838822967816	19.7438786925454	24.9858105928581	18.3347618402001	18.3707175869689	18.5414106201395	18.1762823151405	17.8251733605745	18.6923641903825	17.8675725343703	19.0335493165797	16.677904061842	18.5614234684257	19.8750770897036	16.3202364414454	16.4484320422114	23.7718968218039	19.6746747263193	19.0964198546266	17.8605250034288	19.865922170737	19.1601575877876	18.4069385139508	18.4591142983586	17.2750456127593	19.5668665406801	16.3242829396484	16.174290591952	18.518105049652	NA	15.3571521853002	19.3136459034684	14.8766321660926	21.0993834111052	19.9069151419591	21.2278961115503	18.0494903808275	21.066237300756	19.3320100905548	18.4526194174287	25.4367522382012	19.6258337028534	18.0865369536253	18.2413430576103	16.4672003350592	16.9165110454532	23.8950796675698	19.0248235982654	18.0560091275025	20.7643405844923	21.0661020632644	19.2092225973992	18.029553195467	19.9943973821996	18.9851975039347	19.6731281312253	20.1548055549452	17.8630582964758	17.6451931317558	19.1890621360803	18.548104020703	24.0323407145369	19.8452690006991	18.1892376239552	18.2122516206252	17.6812363080751	18.8229949158407	22.4367957772829	22.9826325794057	19.2848337395572	19.9905809468972	18.8491913557079	19.9928353745832	18.973499880855	22.8481497017497	14.4585570946088	18.0977110427758	18.5778645647743	22.9473327836374	18.5098052621033	19.6292197367211	16.0288651962402	19.1477544471602	16.7557505981833	17.4900697303793	20.5139763877719	18.960709210866	20.1519048917565
sp|P01619|KV320_HUMAN	32.8616239639725	32.8705028933937	32.6626569415681	33.1163443877257	32.8715681175504	32.8440170587668	32.9128007173194	33.1074969486888	32.9463915487924	32.9949034504975	32.8199081179942	33.3445619838877	32.2810543726935	32.8942386265335	32.6282927966273	32.6611009141182	33.1237752369891	32.5381684957756	33.5207465966616	33.0897228763077	33.4773000881778	33.767836470132	32.867850947455	32.9388971518354	33.4630691098348	33.1174804622292	33.0486991127919	32.7936209354591	33.4533190530468	32.6001851730268	32.6197942178111	33.0232481103922	33.2689978903546	33.221047805768	32.9665315005662	32.8772054331498	32.9103348961066	32.9668000384682	32.9294528694943	32.2479472777789	32.6563991291299	32.707898557223	32.5478602601683	32.6635989421263	32.8124399392469	32.4202203741885	32.8977627706681	32.5011287984711	33.1746961949547	32.544622715655	31.975952279904	32.6599194649122	33.1623410577134	32.2379512193336	31.7778285713208	32.5111339845977	32.8400118525562	33.2543519461522	32.8985316843086	33.209021486951	31.8841331885149	32.4840009292151	32.7934065526153	32.6658672121443	33.5003998850864	33.7964587428236	32.8304492346697	33.0202256534506	32.9753270668107	33.2514538599711	33.1940818869	33.3227806408948	32.962766516066	33.4163653062081	32.7171725784489	32.4468658882659	32.6715229047105	33.2528345857256	32.8798945583207	32.8319528223248	33.8060162557098	32.3252279838503	33.5513387879292	33.357867318124	32.9960720143223	33.2163925750034	32.8667852475588	32.9770481892861	32.4146183101593	32.7763804821484	32.8336909297495	33.2773080708407	32.7249634582395
sp|P01743|HV146_HUMAN	22.9081110893162	22.6094211492272	22.1862468949297	22.1642825981618	22.1289677384752	21.9971637295999	22.1670409704625	22.4871096807302	22.8279585269273	23.992408901771	23.6053183698932	23.2872753991939	21.6903757161235	21.9159500905213	23.2006121870454	23.3677170581684	22.2681486138275	23.9109092699526	23.2672237810245	23.077647243087	23.5069554169416	23.2763437038512	22.5242339629997	23.6690389984114	23.2786918600256	23.5538115325767	23.7793511660206	22.2785694554695	22.9468807964257	21.8085815237911	23.2533665949806	22.4141861553452	22.4561865420054	22.8787812048952	18.5049712445087	NA	23.1132199070035	22.06329446141	23.5256971598919	22.0742140600173	23.1395444460424	22.027614901	22.2150853710459	22.7700706945591	23.0553585121933	21.7382160452055	22.0433964069168	24.6103987838087	20.5411148037285	21.8969467209176	21.3991550777986	22.7234775815315	22.5086804793024	22.59401669545	20.5088665273323	22.0441382777819	23.5427127020361	24.0817033706444	23.6306351851746	23.9737625129976	23.0806099878558	22.2589773794511	20.7783029325745	21.6991989262153	23.1816285065924	19.328247141881	22.4154698234514	22.2461032048122	21.9932041967937	22.9709828516052	22.6996892714161	17.9481886664886	17.3031841868006	23.5591526096724	22.1883015610072	21.8805544460372	22.1979634737299	22.9487925070809	23.6512904063144	23.2228008371107	22.8436197583065	22.4765455818613	22.4662408573733	23.4238880664857	21.6269472857547	23.304356887638	22.968409807231	22.766803155998	22.0722601652618	24.3148730017461	21.6975424243963	22.9907981658614	24.2610366097485
sp|P02768|ALBU_HUMAN	36.7143399567038	36.7232535510939	36.3974750863826	36.7360268788161	36.3856539034233	36.5510259087183	36.2616876648071	36.5016216398566	36.9800704284288	36.1278987172369	36.7271895450738	36.8737967399352	36.4970365619322	37.0530526189932	36.4510032525008	36.8756490065031	37.103797135138	36.3053210861502	36.9112658574287	36.7055717232024	36.8084741402851	36.8311569819216	36.362938865607	37.0994858533363	36.9099942017648	36.3765244172748	36.5055969956853	37.0457208259597	36.4415521079841	36.1652340590996	37.0038051578189	36.4780008709121	36.5878342248212	36.3531400123163	36.5737491665751	36.9712815741695	36.5333703615644	36.291723240418	36.236736240591	36.1935804907329	36.7065312260167	36.4249119114589	36.1548749215781	36.6930708549852	36.0587192148126	35.8896451667766	36.4317747751921	36.6938775508518	36.1333695286573	36.7839264750127	36.6379395239329	35.0899007123852	36.1408907556103	36.1964989229728	35.5784992618837	36.0059367297514	36.4065476681153	36.6748493619772	36.7027433796571	36.5565541617105	36.1968012789197	37.0284344656132	36.654857883054	36.5374975678255	36.4298901862273	36.7034237362735	36.3746525625831	36.6784121168396	36.5766782763591	36.7662073847992	36.3359707797919	36.8846258399049	36.4832837647223	36.2550134947213	36.4606202674703	36.428703344841	35.8839458086866	36.7413880588282	36.0996556592152	36.0294382223688	36.3367813256424	36.20519243793	36.327761851004	36.4946578611903	36.1590278344359	36.8040925832572	36.8639748320681	36.5781128650522	36.3561502001691	36.2145501354702	36.2068217678204	36.1237291790069	36.4541201378424
sp|Q9UBX5|FBLN5_HUMAN	18.4123762581307	16.5906160178025	17.1780635593047	NA	17.0440696302918	NA	18.7908902003464	17.9128368125383	17.194901338249	17.0941845222588	15.5178685487433	17.6244163801381	17.685015125231	16.8810259316557	17.6454564100202	17.5416349152211	15.542088484206	17.3280844997102	NA	16.7705592931784	NA	17.1016074691794	17.8239365419969	15.8492756840671	18.1066192382397	18.6958093465133	18.5241710012464	17.4581652490416	19.2851637452768	18.4251410777351	17.988545922912	16.5001478903203	15.8198405731155	17.3862254119578	NA	NA	17.8776587812428	17.9586929003269	18.8129854053979	NA	18.6872794416618	16.5387076780756	15.8666423324207	19.1979232346971	15.876635134715	17.5841228685736	17.0271992475389	18.6578013844367	NA	18.1717554224898	NA	18.309187470321	17.8231290300289	18.069211706149	18.4213302101818	17.8218613479972	19.01702301489	17.7528138324417	18.5879235711941	19.4894889446661	18.9273350052956	17.8755647531961	19.2179350564348	17.946646828515	19.1105463769856	NA	18.4895316007341	18.5665344477752	19.4358013373251	19.4128340134775	19.5343318195613	NA	NA	17.1898406003549	19.2337117658701	17.3530111981797	18.2845291597048	19.3577894083956	18.9382451619057	21.3816850218554	18.3770994289882	19.8369181106426	18.3617022528144	17.3780415070656	18.2186310946471	17.3813934343849	18.7067643149584	19.9515465126856	19.6579230209194	18.6508815104127	18.7321937708957	19.4701297400849	17.6777672288242
